timestamp,Spotmarket_(EUR/kWh),Inflexible_Demand_(kWh),PV_energy_production_kWh,Heating_Demand_(kWh),ev_at_home_binary,distance_driven,ev_home_availability,weekday,Allowed_WM_summer,Allowed_dryer,feed_in_tariff,Total_Demand,Dishwasher_Start,Dishwasher_On,Washing_Machine_Start,Washing_Machine_On,Dryer_Start,Dryer_On,EV_SOC,EV_Charging,EV_On,Heatpump_Power,Unmet,EV_V2G,EV_V2H,PV2G,PV2H,Demand_Level,Penalty,Electricity_Cost,Total_Price,Revenue,Net_Price
2023-12-11 19:00:00,0.11968999999999999,0.3425677719712187,0.0,4.666204161,1,0.0,1.0,0,1,1,0.095752,0.3425677719712187,0.0,0.0,0.0,0.0,0.0,0.0,60.24815499799303,0.0,0.0,0.0,0.3425677719712187,9.999999988673588,0.0,0.0,0.0,0.0,0.0,0.04100193662723516,0.04100193662723516,0.9575199989154735,-0.9165180622882383
2023-12-11 20:00:00,0.11573,0.990729070077947,0.0,4.981677561,1,0.0,1.0,0,0,1,0.092584,3.593793325121905,0.0,0.0,0.0,0.0,0.0,0.0,50.24815500931945,0.0,0.0,2.603064255043958,1.7968966647537028,8.203103318063725,1.796896660368243,0.0,0.0,0.0,0.0,0.20795485101194602,0.20795485101194602,0.759476117599612,-0.551521266587666
2023-12-11 21:00:00,0.10882,0.18446481578002777,0.0,5.209434119,1,0.0,1.0,0,0,1,0.08705600000000001,0.18446481578002777,0.0,0.0,0.0,0.0,0.0,0.0,40.248155030888455,0.0,0.0,0.0,0.18446481578002777,0.0,0.0,0.0,0.0,0.0,0.0,0.02007346125318262,0.02007346125318262,0.0,0.02007346125318262
2023-12-11 22:00:00,0.10507,0.1655504810866128,0.0,0.526918846,1,0.0,1.0,0,0,0,0.084056,0.1655504810866128,0.0,0.0,0.0,0.0,0.0,0.0,40.248155030888455,0.0,0.0,0.0,0.1655504810866128,0.0,0.0,0.0,0.0,0.0,0.0,0.017394389047770405,0.017394389047770405,0.0,0.017394389047770405
2023-12-11 23:00:00,0.09722,0.1028360091788417,0.0,1.093215724,1,0.0,1.0,0,0,0,0.07777600000000001,2.102836017285664,0.0,0.0,0.0,0.0,0.0,0.0,40.248155030888455,0.0,0.0,2.0000000081068223,1.0514180165621236,0.0,1.051418000723581,0.0,0.0,0.0,0.0,0.10221885957016966,0.10221885957016966,0.0,0.10221885957016966
2023-12-12 00:00:00,0.09339,0.1026816085059309,0.0,1.153800372,1,0.0,1.0,1,0,0,0.074712,0.1026816085059309,0.0,0.0,0.0,0.0,0.0,0.0,39.196737030165295,0.0,0.0,0.0,0.1026816085059309,0.0,0.0,0.0,0.0,0.0,0.0,0.009589435418368887,0.009589435418368887,0.0,0.009589435418368887
2023-12-12 01:00:00,0.08946,0.1011546663087336,0.0,1.172455871,1,0.0,1.0,1,0,0,0.071568,4.100557626774155,0.0,0.0,0.0,0.0,0.0,0.0,39.196737030165295,3.9994029604654213,1.0,0.0,4.100557626774153,0.0,0.0,0.0,0.0,0.0,0.0,0.3668358852912157,0.3668358852912157,0.0,0.3668358852912157
2023-12-12 02:00:00,0.08799,0.1012132089527714,0.0,1.204586718,1,0.0,1.0,1,0,0,0.070392,4.240072342204229,1.0,1.0,0.0,0.0,0.0,0.0,43.19613999063072,2.6388591332514575,1.0,0.0,4.240072342204229,0.0,0.0,0.0,0.0,0.0,0.0,0.3730839653905501,0.3730839653905501,0.0,0.3730839653905501
2023-12-12 03:00:00,0.08505,0.0988986505462606,0.0,1.237659173,1,0.0,1.0,1,0,0,0.06804,8.48114475736852,0.0,1.0,0.0,0.0,0.0,0.0,45.83499912388188,6.88224610682226,1.0,0.0,8.48114475736852,0.0,0.0,0.0,0.0,1.0,0.012723217159101703,0.7213213616141927,0.7340445787732944,0.0,0.7340445787732944
2023-12-12 04:00:00,0.08544,0.09859362985650029,0.0,1.266271075,1,0.0,1.0,1,0,0,0.06835200000000001,8.48114475587102,0.0,1.0,0.0,0.0,0.0,0.0,52.71724523070414,6.882551126014519,1.0,0.0,8.48114475587102,0.0,0.0,0.0,0.0,1.0,0.012723217159101703,0.7246290079416199,0.7373522251007216,0.0,0.7373522251007216
2023-12-12 05:00:00,0.09159,0.1058794955186857,0.0,1.243694251,1,0.0,1.0,1,0,0,0.073272,4.337537025779656,0.0,0.0,0.0,0.0,0.0,0.0,59.599796356718656,0.0,0.0,4.2316575302609705,2.168768548681335,0.0,2.1687684770983617,0.0,0.0,0.0,0.0,0.19863751137372349,0.19863751137372349,0.0,0.19863751137372349
2023-12-12 06:00:00,0.10371999999999999,0.8620556157418489,0.0,5.387731748,1,0.0,1.0,1,0,0,0.082976,2.8620556240534847,0.0,0.0,0.0,0.0,0.0,0.0,57.431027879618085,0.0,0.0,2.000000008311636,1.4310278156032297,0.0,1.4310278084502956,0.0,0.0,0.0,0.0,0.14842620503436696,0.14842620503436696,0.0,0.14842620503436696
2023-12-12 07:00:00,0.11926,0.1967786824937061,0.0,4.873013446,1,5.551724137931035,0.25,1,0,0,0.095408,0.1967786824937061,0.0,0.0,0.0,0.0,0.0,0.0,56.00000007117087,0.0,0.0,0.0,0.1967786824937061,2.4999999905772063,0.0,0.0,0.0,0.0,0.0,0.02346782567419939,0.02346782567419939,0.23851999910099012,-0.21505217342679073
2023-12-12 08:00:00,0.12906,0.8540757889360058,0.0460499999999999,0.558425588,0,0.0,0.0,1,0,0,0.103248,0.8540757889360058,0.0,0.0,0.0,0.0,0.0,0.0,52.38965525300745,0.0,0.0,0.0,0.8080257889360059,0.0,0.0,0.0,0.0460499999999999,0.0,0.0,0.10428380832008093,0.10428380832008093,0.0,0.10428380832008093
